CRF++: Yet Another CRF Tool Kit
iter=53 terr=0.10932 serr=0.59273 act=51472 obj=8401.45373 diff=0.00370
iter=54 terr=0.10637 serr=0.58623 act=51472 obj=8378.87665 diff=0.00269
iter=55 terr=0.10609 serr=0.58568 act=51472 obj=8365.08657 diff=0.00165
iter=56 terr=0.10733 serr=0.58297 act=51472 obj=8350.51564 diff=0.00174
iter=57 terr=0.10637 serr=0.58134 act=51472 obj=8340.09820 diff=0.00125
iter=58 terr=0.10418 serr=0.58243 act=51472 obj=8312.47078 diff=0.00331
iter=59 terr=0.10266 serr=0.58189 act=51472 obj=8291.62362 diff=0.00251
iter=60 terr=0.09999 serr=0.56779 act=51472 obj=8285.70419 diff=0.00071
iter=61 terr=0.10138 serr=0.57809 act=51472 obj=8264.76203 diff=0.00253
iter=62 terr=0.10103 serr=0.57375 act=51472 obj=8254.99061 diff=0.00118
iter=63 terr=0.10079 serr=0.56996 act=51472 obj=8248.50070 diff=0.00079
iter=64 terr=0.09999 serr=0.57050 act=51472 obj=8241.92725 diff=0.00080
iter=65 terr=0.10035 serr=0.56996 act=51472 obj=8228.46218 diff=0.00163
iter=66 terr=0.09919 serr=0.56941 act=51472 obj=8224.67319 diff=0.00046
iter=67 terr=0.09923 serr=0.56616 act=51472 obj=8210.95126 diff=0.00167
iter=68 terr=0.09875 serr=0.56345 act=51472 obj=8204.72775 diff=0.00076
iter=69 terr=0.09827 serr=0.56074 act=51472 obj=8194.52604 diff=0.00124
iter=70 terr=0.09608 serr=0.55043 act=51472 obj=8186.11062 diff=0.00103
iter=71 terr=0.09576 serr=0.54989 act=51472 obj=8182.21143 diff=0.00048
iter=72 terr=0.09592 serr=0.55315 act=51472 obj=8175.02038 diff=0.00088
iter=73 terr=0.09524 serr=0.55206 act=51472 obj=8171.24649 diff=0.00046
iter=74 terr=0.09492 serr=0.55206 act=51472 obj=8166.64417 diff=0.00056
iter=75 terr=0.09480 serr=0.55260 act=51472 obj=8163.29990 diff=0.00041
iter=76 terr=0.09496 serr=0.55098 act=51472 obj=8159.51083 diff=0.00046
iter=77 terr=0.09373 serr=0.55315 act=51472 obj=8158.81056 diff=0.00009
iter=78 terr=0.09393 serr=0.54772 act=51472 obj=8154.75119 diff=0.00050
iter=79 terr=0.09385 serr=0.55206 act=51472 obj=8147.91135 diff=0.00084
iter=80 terr=0.09393 serr=0.55315 act=51472 obj=8141.47077 diff=0.00079
iter=81 terr=0.09381 serr=0.54881 act=51472 obj=8132.18386 diff=0.00114
iter=82 terr=0.09357 serr=0.54881 act=51472 obj=8125.29411 diff=0.00085
iter=83 terr=0.09329 serr=0.54664 act=51472 obj=8122.63043 diff=0.00033
iter=84 terr=0.09257 serr=0.54338 act=51472 obj=8116.14098 diff=0.00080
iter=85 terr=0.09229 serr=0.54067 act=51472 obj=8114.71893 diff=0.00018
iter=86 terr=0.09177 serr=0.54013 act=51472 obj=8112.40040 diff=0.00029
iter=87 terr=0.09233 serr=0.54338 act=51472 obj=8113.56206 diff=0.00014
iter=88 terr=0.09217 serr=0.54176 act=51472 obj=8109.82442 diff=0.00046
iter=89 terr=0.09157 serr=0.53742 act=51472 obj=8106.58655 diff=0.00040
iter=90 terr=0.09149 serr=0.53850 act=51472 obj=8103.78375 diff=0.00035
iter=91 terr=0.09097 serr=0.53416 act=51472 obj=8099.63925 diff=0.00051
iter=92 terr=0.09133 serr=0.53471 act=51472 obj=8098.59291 diff=0.00013
iter=93 terr=0.09133 serr=0.53579 act=51472 obj=8093.58527 diff=0.00062
iter=94 terr=0.09125 serr=0.53579 act=51472 obj=8092.15055 diff=0.00018
iter=95 terr=0.09141 serr=0.53471 act=51472 obj=8090.10050 diff=0.00025
iter=96 terr=0.09197 serr=0.54013 act=51472 obj=8097.40660 diff=0.00090
iter=97 terr=0.09137 serr=0.53471 act=51472 obj=8089.17524 diff=0.00102
iter=98 terr=0.09141 serr=0.53633 act=51472 obj=8087.37429 diff=0.00022
iter=99 terr=0.09054 serr=0.53200 act=51472 obj=8084.68561 diff=0.00033
iter=100 terr=0.09034 serr=0.53416 act=51472 obj=8082.50478 diff=0.00027
iter=101 terr=0.09018 serr=0.53145 act=51472 obj=8080.72754 diff=0.00022
iter=102 terr=0.09022 serr=0.53308 act=51472 obj=8079.17722 diff=0.00019
iter=103 terr=0.08966 serr=0.53145 act=51472 obj=8077.30653 diff=0.00023
iter=104 terr=0.09030 serr=0.53742 act=51472 obj=8076.83684 diff=0.00006
iter=105 terr=0.08970 serr=0.53796 act=51472 obj=8074.91864 diff=0.00024
iter=106 terr=0.08990 serr=0.53905 act=51472 obj=8074.09732 diff=0.00010
iter=107 terr=0.08990 serr=0.53416 act=51472 obj=8073.25815 diff=0.00010
iter=108 terr=0.09022 serr=0.53579 act=51472 obj=8072.04914 diff=0.00015
iter=109 terr=0.08962 serr=0.53525 act=51472 obj=8072.21229 diff=0.00002
iter=110 terr=0.08974 serr=0.53688 act=51472 obj=8071.36431 diff=0.00011
iter=111 terr=0.08966 serr=0.53579 act=51472 obj=8070.38657 diff=0.00012
iter=112 terr=0.08950 serr=0.53688 act=51472 obj=8069.79937 diff=0.00007
iter=113 terr=0.08910 serr=0.53254 act=51472 obj=8068.67397 diff=0.00014
iter=114 terr=0.08866 serr=0.52983 act=51472 obj=8069.52380 diff=0.00011
iter=115 terr=0.08882 serr=0.53200 act=51472 obj=8068.02400 diff=0.00019
iter=116 terr=0.08878 serr=0.53145 act=51472 obj=8067.23267 diff=0.00010
iter=117 terr=0.08806 serr=0.52820 act=51472 obj=8066.04665 diff=0.00015
iter=118 terr=0.08806 serr=0.52657 act=51472 obj=8065.03253 diff=0.00013
iter=119 terr=0.08818 serr=0.52603 act=51472 obj=8064.31386 diff=0.00009
iter=120 terr=0.08790 serr=0.52603 act=51472 obj=8063.38342 diff=0.00012
iter=121 terr=0.08806 serr=0.52820 act=51472 obj=8062.79754 diff=0.00007
iter=122 terr=0.08830 serr=0.53200 act=51472 obj=8062.05802 diff=0.00009
iter=123 terr=0.08814 serr=0.52766 act=51472 obj=8061.50512 diff=0.00007

Done!3.83 s

opener.hotel.de.5/fold_0/evaluation.expression
